place_id,name,states,acres,owner_name,designation,ecoregion,ecoregion_rank,national_rank,rank_top500,in_top500,rank_top1000,in_top1000
900404,Olympic National Park,WA,896742,National Park Service,National Park,Pacific Northwest Coast,1,1,1,TRUE,1,TRUE
2778,North Cascades National Park,WA,499355,National Park Service,National Park,North Cascades,1,2,2,TRUE,2,TRUE
2621,Glacier Peak Wilderness - Mt. Baker National Forest,WA,274961,US Forest Service,National Forest,North Cascades,2,3,69,TRUE,69,TRUE
900221,Grand Canyon National Park,AZ,1157563,National Park Service,National Park / Wilderness Study Area,Colorado Plateau,1,4,3,TRUE,3,TRUE
900209,Glacier National Park,MT,992628,National Park Service,National Park / Wild and Scenic River / Wilderness Study Area,Canadian Rocky Mountains,1,5,4,TRUE,4,TRUE
900242,Guadalupe Mountains National Park,TX,87068,National Park Service,National Park,Chihuahuan Desert,1,6,5,TRUE,5,TRUE
900516,Sequoia National Park,CA,404600,National Park Service,National Park / Wild and Scenic River,Sierra Nevada,1,7,6,TRUE,6,TRUE
900155,Desolation Canyon - Price Field Office,UT,226146,Bureau of Land Management,"National Public Lands
 / Wilderness Study Area",Utah High Plateaus,1,8,7,TRUE,7,TRUE
900597,Ventana Wilderness - Los Padres National Forest,CA,209884,US Forest Service,National Forest / Wild and Scenic River,California Central Coast,1,9,8,TRUE,8,TRUE
900010,Alpine Lakes Wilderness - Snoqualmie National Forest,WA,163154,US Forest Service,National Forest / Wild and Scenic River,North Cascades,3,10,137,TRUE,137,TRUE
1499,Great Smoky Mountains National Park,"NC, TN",519597,National Park Service,National Park,Southern Blue Ridge,1,11,9,TRUE,9,TRUE
900290,Kings Canyon National Park,CA,453324,National Park Service,National Park / Wild and Scenic River,Sierra Nevada,2,12,70,TRUE,70,TRUE
40,Anza-Borrego Desert State Park,CA,608024,California Department of Parks and Recreation,State Park,Sonoran Desert,1,13,10,TRUE,10,TRUE
900216,Golden Trout Wilderness - Inyo National Forest,CA,191653,US Forest Service,National Forest / Wild and Scenic River,Sierra Nevada,3,14,204,TRUE,204,TRUE
900628,Zion National Park,UT,125166,National Park Service,National Park / Wild and Scenic River,Utah High Plateaus,2,15,71,TRUE,71,TRUE
900034,Berryessa Snow Mountain - Mendocino National Forest,CA,172709,US Forest Service,National Forest,California North Coast,1,16,11,TRUE,11,TRUE
900149,Death Valley National Park,"CA, NV",3351098,National Park Service,National Park,Mojave Desert,1,17,12,TRUE,12,TRUE
2628,Mount Baker Wilderness - Mt. Baker National Forest,WA,115839,US Forest Service,National Forest,North Cascades,4,18,205,TRUE,205,TRUE
2827,Buckhorn Wilderness - Olympic National Forest,WA,36325,US Forest Service,National Forest,Pacific Northwest Coast,2,19,72,TRUE,72,TRUE
900367,Mount Rainier National Park,WA,231488,National Park Service,National Park,West Cascades,1,20,13,TRUE,13,TRUE
265,Baxter State Park,ME,175213,Baxter State Park Authority,State Park,Northern Appalachian / Acadian,1,21,14,TRUE,14,TRUE
60,Painted Bluffs IRA - Apache National Forest,AZ,43056,US Forest Service,Inventoried Roadless Area,Apache Highlands,1,22,15,TRUE,15,TRUE
900036,Berryessa Snow Mountain National Monument - Ukiah Field Office,CA,94776,Bureau of Land Management,,Great Central Valley,2,23,73,TRUE,73,TRUE
2630,Mt. Baker Noisy - Diobsud IRA - Mt. Baker National Forest,WA,55118,US Forest Service,Inventoried Roadless Area,North Cascades,5,24,271,TRUE,271,TRUE
4007,Boundary Waters Canoe Area Wilderness - Superior National Forest,MN,793697,US Forest Service,National Forest,Superior Mixed Forest,1,25,16,TRUE,16,TRUE
2636,Pasayten Wilderness - Mt. Baker National Forest,WA,111277,US Forest Service,National Forest,North Cascades,6,26,368,TRUE,402,TRUE
3897,Henry M. Jackson Wilderness - Snoqualmie National Forest,WA,45970,US Forest Service,National Forest,North Cascades,7,27,337,TRUE,337,TRUE
1909,Upper Burro Creek (East) - Kingman Field Office,AZ,18458,Bureau of Land Management,"National Public Lands
",Apache Highlands,2,28,74,TRUE,74,TRUE
900095,Cascade-Siskiyou National Monument - Medford Ashland Field Office,"CA, OR",66457,Bureau of Land Management,National Monument,West Cascades,1,29,17,TRUE,17,TRUE
1785,John Muir Wilderness - Inyo National Forest,CA,230525,US Forest Service,National Forest,Sierra Nevada,4,30,272,TRUE,272,TRUE
900256,High Peaks Wilderness,NY,275359,NYS DEC / NYS Department of Environmental Conservation,State Forest,Northern Appalachian / Acadian,2,31,75,TRUE,75,TRUE
4785,Wind Cave National Park,SD,33824,National Park Service,National Park,Black Hills,1,32,18,TRUE,18,TRUE
4253,Hellsgate Wilderness - Tonto National Forest,AZ,37452,US Forest Service,National Forest,Apache Highlands,3,33,138,TRUE,138,TRUE
900490,San Rafael Wilderness - Los Padres National Forest,CA,185493,US Forest Service,National Forest / Wild and Scenic River,California Central Coast,2,34,139,TRUE,139,TRUE
900626,Yosemite National Park,CA,719844,National Park Service,National Park / Wild and Scenic River,Sierra Nevada,5,35,338,TRUE,338,TRUE
900135,Crater Lake National Park,OR,177605,National Park Service,National Park / Wilderness Study Area,West Cascades,2,36,76,TRUE,76,TRUE
900175,Everglades National Park,FL,1534165,National Park Service,National Park,Tropical Florida,1,37,19,TRUE,19,TRUE
2615,Boulder River Wilderness - Mt. Baker National Forest,WA,48570,US Forest Service,National Forest,North Cascades,8,38,396,TRUE,466,TRUE
4552,Voyageurs National Park,MN,122355,National Park Service,National Park,Superior Mixed Forest,2,39,77,TRUE,77,TRUE
1316,Pavant IRA - Fishlake National Forest,UT,42517,US Forest Service,Inventoried Roadless Area,Utah High Plateaus,3,40,206,TRUE,206,TRUE
835,Citico Creek Wilderness - Cherokee National Forest,"NC, TN",16209,US Forest Service,National Forest,Southern Blue Ridge,2,41,78,TRUE,78,TRUE
4151,Hoover Wilderness - Toiyabe National Forest,CA,96860,US Forest Service,National Forest,Sierra Nevada,6,42,424,TRUE,530,TRUE
900224,Grand Staircase-Escalante - Kaiparowits Unit - Paria River District Office,UT,501399,Bureau of Land Management,National Monument,Colorado Plateau,2,43,140,TRUE,140,TRUE
900572,Tinemaha IRA - Inyo National Forest,CA,21767,US Forest Service,Inventoried Roadless Area,Sierra Nevada,7,44,141,TRUE,141,TRUE
2539,Desolation Canyon WSA - Moab Field Office,UT,79427,Bureau of Land Management,Wilderness Study Area,Utah High Plateaus,4,45,397,TRUE,467,TRUE
63,Sunset IRA - Apache National Forest,AZ,28925,US Forest Service,Inventoried Roadless Area,Apache Highlands,4,46,207,TRUE,207,TRUE
900346,Mazatzal Wilderness - Tonto National Forest,AZ,244822,US Forest Service,National Forest / Wild and Scenic River,Apache Highlands,5,47,369,TRUE,403,TRUE
3178,Mt. Ellen-Blue Hills WSA - Richfield Field Office,UT,81405,Bureau of Land Management,Wilderness Study Area,Colorado Plateau,3,48,208,TRUE,208,TRUE
900426,Pinaleno IRA - Coronado National Forest,AZ,122813,US Forest Service,Inventoried Roadless Area,Apache Highlands,6,49,273,TRUE,273,TRUE
1314,North Pavant IRA - Fishlake National Forest,UT,53215,US Forest Service,Inventoried Roadless Area,Utah High Plateaus,5,50,370,TRUE,404,TRUE
1432,Gila Wilderness - Gila National Forest,NM,559005,US Forest Service,National Forest,Arizona-New Mexico Mountains,1,51,20,TRUE,20,TRUE
2540,Floy Canyon WSA - Moab Field Office,UT,72122,Bureau of Land Management,Wilderness Study Area,Utah High Plateaus,6,52,425,TRUE,531,TRUE
4248,Boulder IRA - Tonto National Forest,AZ,40344,US Forest Service,Inventoried Roadless Area,Apache Highlands,7,53,339,TRUE,339,TRUE
1150,Dinosaur National Monument,"CO, UT",172956,National Park Service,Wilderness Study Area,Utah-Wyoming Rocky Mountains,1,54,21,TRUE,21,TRUE
1772,Coyote Southeast IRA - Inyo National Forest,CA,52717,US Forest Service,Inventoried Roadless Area,Sierra Nevada,8,55,371,TRUE,405,TRUE
900625,Yolla Bolly-Middle Eel Wilderness - Mendocino National Forest,CA,117121,US Forest Service,National Forest / Wild and Scenic River,California North Coast,3,56,142,TRUE,142,TRUE
900063,Bob Marshall Wilderness - Flathead National Forest,MT,711461,US Forest Service,National Forest / Wild and Scenic River,Canadian Rocky Mountains,2,57,79,TRUE,79,TRUE
6387,Lake George Wild Forest,NY,34270,NYS Department of Environmental Conservation,State Forest,Northern Appalachian / Acadian,3,58,143,TRUE,143,TRUE
900039,Big Bend National Park,TX,780608,National Park Service,National Park / Wilderness Study Area,Chihuahuan Desert,2,59,80,TRUE,80,TRUE
900371,Muddy Creek - Nelson Mt. - Manti-La Sal National Forest,UT,59181,US Forest Service,Inventoried Roadless Area,Utah High Plateaus,7,60,340,TRUE,340,TRUE
1318,Signal Peak IRA - Fishlake National Forest,UT,30804,US Forest Service,Inventoried Roadless Area,Utah High Plateaus,8,61,274,TRUE,274,TRUE
1563,West Elk Wilderness - Gunnison National Forest,CO,176416,US Forest Service,National Forest,Southern Rocky Mountains,1,62,22,TRUE,22,TRUE
900470,Ross Lake National Recreation Area,WA,111248,National Park Service,National Recreation Area,North Cascades,9,63,426,TRUE,532,TRUE
659,Capitol Reef National Park,UT,243553,National Park Service,National Park,Colorado Plateau,4,64,275,TRUE,275,TRUE
3180,Mt. Pennell WSA - Richfield Field Office,UT,76946,Bureau of Land Management,Wilderness Study Area,Colorado Plateau,5,65,341,TRUE,341,TRUE
900624,Yellowstone National Park,"ID, MT, WY",2182100,National Park Service,National Park / Wild and Scenic River / Wilderness Study Area,Utah-Wyoming Rocky Mountains,2,66,81,TRUE,81,TRUE
2622,Henry M. Jackson Wilderness - Mt. Baker National Forest,WA,27680,US Forest Service,National Forest,North Cascades,10,67,448,TRUE,594,TRUE
5817,Shenandoah National Park,VA,113591,US National Park Service,National Park,Central Appalachian Forest,1,68,23,TRUE,23,TRUE
322,Big Cypress National Preserve,FL,681487,National Park Service,Conservation Area,Tropical Florida,2,69,82,TRUE,82,TRUE
900220,Grand Canyon-Parashant National Monument,"AZ, NV",806473,Bureau of Land Management,National Monument,Mojave Desert,6,70,372,TRUE,406,TRUE
900475,Saguaro National Park,AZ,86599,National Park Service,National Park,Sonoran Desert,8,71,398,TRUE,468,TRUE
900154,Desert National Wildlife Range,NV,1507132,U.S. Fish & Wildlife Service,National Wildlife Refuge / Wilderness Study Area,Mojave Desert,2,72,144,TRUE,144,TRUE
3123,Turtle Canyon - Price Field Office,UT,29033,Bureau of Land Management,"National Public Lands
",Utah High Plateaus,9,73,449,TRUE,595,TRUE
2677,Southern Nantahala Wilderness - Nantahala National Forest,"GA, NC",11682,US Forest Service,National Forest,Southern Blue Ridge,3,74,145,TRUE,145,TRUE
900160,Domeland Wilderness - Sequoia National Forest,CA,91848,US Forest Service,National Forest / Wild and Scenic River,Sierra Nevada,9,75,399,TRUE,469,TRUE
900307,Lake Mead National Recreation Area,"AZ, NV",1281473,National Park Service,National Recreation Area,Mojave Desert,7,76,83,TRUE,83,TRUE
900029,Bears Ears - Indian Creek Unit - Monticello Field Office,UT,69592,Bureau of Land Management,National Monument,Colorado Plateau,8,77,427,TRUE,533,TRUE
2634,Noisy-Diobsud Wilderness - Mt. Baker National Forest,WA,14161,US Forest Service,National Forest,North Cascades,11,78,,FALSE,658,TRUE
900166,Eagle Cap Wilderness - Whitman National Forest,OR,134450,US Forest Service,National Forest / Wild and Scenic River,Middle Rockies - Blue Mountains,1,79,24,TRUE,24,TRUE
4154,Iceberg - Mill Creek IRA - Toiyabe National Forest,CA,26766,US Forest Service,Inventoried Roadless Area,Sierra Nevada,10,80,450,TRUE,596,TRUE
900564,Three Sisters Wilderness - Deschutes National Forest,OR,94052,US Forest Service,National Forest / Wild and Scenic River,West Cascades,3,81,146,TRUE,146,TRUE
5603,Morning Star Natural Resources Conservation Area,WA,32746,Washington State Department of Natural Resources (WADNR),State Conservation Area,North Cascades,12,82,,FALSE,710,TRUE
1075,Custer State Park,SD,70409,State Park & Recreation,State Park,Black Hills,2,83,147,TRUE,147,TRUE
900467,Rocky Mountain National Park,CO,257778,National Park Service,National Park / Wild and Scenic River,Southern Rocky Mountains,2,84,276,TRUE,276,TRUE
900084,Cabeza Prieta National Wildlife Refuge,AZ,853879,U.S. Fish & Wildlife Service,National Wildlife Refuge,Sonoran Desert,2,85,84,TRUE,84,TRUE
900598,Vermilion Cliffs National Monument,AZ,279624,Bureau of Land Management,National Monument,Colorado Plateau,9,86,470,TRUE,659,TRUE
1155,Boulder Mtn. / Boulder Top / Deer Lake IRA - Dixie National Forest,UT,108311,US Forest Service,Inventoried Roadless Area,Utah High Plateaus,10,87,149,TRUE,149,TRUE
2819,Pasayten Wilderness - Okanogan National Forest,WA,417972,US Forest Service,National Forest,Okanagan,1,88,25,TRUE,25,TRUE
900092,Carlsbad Caverns National Park,NM,45823,National Park Service,National Park,Chihuahuan Desert,2,89,148,TRUE,148,TRUE
1758,Ansel Adams Wilderness - Inyo National Forest,CA,77975,US Forest Service,National Forest,Sierra Nevada,11,90,,FALSE,711,TRUE
900286,Katahdin Woods and Waters National Monument,ME,68707,US Department of Interior / US National Park Service,,Northern Appalachian / Acadian,4,91,209,TRUE,209,TRUE
654,Canyonlands National Park,UT,334098,National Park Service,National Park,Colorado Plateau,10,92,451,TRUE,597,TRUE
6499,West Canada Lake Wilderness,NY,174316,NYS Department of Environmental Conservation,State Forest,Northern Appalachian / Acadian,5,94,277,TRUE,277,TRUE
1576,Agua Fria National Monument,AZ,70880,Bureau of Land Management,National Monument,Apache Highlands,9,95,428,TRUE,534,TRUE
1797,South Sierra Wilderness - Inyo National Forest,CA,29424,US Forest Service,National Forest,Sierra Nevada,12,96,,FALSE,793,TRUE
900031,Bears Ears - Shash Jáa Unit - Monticello Field Office,UT,97065,Bureau of Land Management,National Monument,Colorado Plateau,11,97,,FALSE,712,TRUE
900234,Great Sand Dunes National Park,CO,89233,National Park Service,National Park,Southern Rocky Mountains,3,98,85,TRUE,85,TRUE
900225,Grand Teton National Park,WY,261473,National Park Service,National Park / Wilderness Study Area,Utah-Wyoming Rocky Mountains,3,99,150,TRUE,150,TRUE
1017,Rincon Mountain Wilderness - Coronado National Forest,AZ,36907,US Forest Service,National Forest,Apache Highlands,10,100,452,TRUE,598,TRUE
2294,Fox Mountain IRA - Los Padres National Forest,CA,51716,US Forest Service,Inventoried Roadless Area,California Central Coast,3,101,210,TRUE,210,TRUE
900548,Steens Mountain Wilderness - Burns Andrews Field Office,OR,155575,Bureau of Land Management,"National Public Lands
 / Wild and Scenic River",Columbia Plateau,1,102,26,TRUE,26,TRUE
1020,Santa Teresa Wilderness - Coronado National Forest,AZ,26898,US Forest Service,National Forest,Apache Highlands,11,103,,FALSE,660,TRUE
398,Black Elk Wilderness - Black Hills National Forest,SD,12547,US Forest Service,National Forest,Black Hills,3,105,86,TRUE,86,TRUE
2541,Flume Canyon WSA - Moab Field Office,UT,42304,Bureau of Land Management,Wilderness Study Area,Utah High Plateaus,11,106,,FALSE,759,TRUE
900543,Split Rock Wild Forest,NY,3067,NYS DEC / NYS Department of Environmental Conservation,State Forest,St. Lawrence - Champlain Valley,1,107,27,TRUE,27,TRUE
900233,Great Bear Wilderness - Flathead National Forest,MT,284106,US Forest Service,National Forest / Wild and Scenic River,Canadian Rocky Mountains,3,108,151,TRUE,151,TRUE
900217,Golden Trout Wilderness - Sequoia National Forest,CA,107069,US Forest Service,National Forest / Wild and Scenic River,Sierra Nevada,13,109,,FALSE,826,TRUE
4772,Three Sisters Wilderness - Willamette National Forest,OR,185313,US Forest Service,National Forest,West Cascades,4,110,211,TRUE,211,TRUE
4128,Carson-Iceberg Wilderness - Toiyabe National Forest,CA,77784,US Forest Service,National Forest,Sierra Nevada,14,111,,FALSE,760,TRUE
900208,Giant Sequoia - Sequoia National Forest,CA,222217,US Forest Service,National Forest,Sierra Nevada,15,112,,FALSE,661,TRUE
900223,Grand Staircase-Escalante - Grand Staircase Unit - Paria River District Office,UT,200621,Bureau of Land Management,National Monument,Colorado Plateau,12,113,,FALSE,859,TRUE
4366,Northern California Chapparral - Ukiah Field Office,CA,10367,Bureau of Land Management,,California North Coast,4,114,212,TRUE,212,TRUE
3800,Ansel Adams Wilderness - Sierra National Forest,CA,152080,US Forest Service,National Forest,Sierra Nevada,16,115,,FALSE,860,TRUE
2674,Joyce Kilmer-Slickrock Wilderness - Nantahala National Forest,"NC, TN",13581,US Forest Service,National Forest,Southern Blue Ridge,4,116,342,TRUE,342,TRUE
3045,Linville Gorge Wilderness - Pisgah National Forest,NC,11537,US Forest Service,National Forest,Southern Blue Ridge,5,117,213,TRUE,213,TRUE
3608,Pecos Wilderness - Santa Fe National Forest,NM,192120,US Forest Service,National Forest,Southern Rocky Mountains,4,118,343,TRUE,343,TRUE
2676,Snowbird - Nantahala National Forest,"NC, TN",8379,US Forest Service,,Southern Blue Ridge,6,119,373,TRUE,407,TRUE
1159,Casto Bluff IRA - Dixie National Forest,UT,86013,US Forest Service,Inventoried Roadless Area,Utah High Plateaus,12,120,,FALSE,662,TRUE
900054,Black Canyon of the Gunnison National Park,CO,27183,National Park Service,National Park,Southern Rocky Mountains,5,123,214,TRUE,214,TRUE
900222,Grand Staircase-Escalante - Escalante Canyons Unit - Paria River District Office,UT,219910,Bureau of Land Management,National Monument,Colorado Plateau,13,124,,FALSE,761,TRUE
1900,Burro Creek Riparian & Cultural ACEC - Kingman Field Office,AZ,22256,Bureau of Land Management,Area of Critical Environmental Concern,Apache Highlands,12,125,,FALSE,794,TRUE
1377,Absaroka-Beartooth Wilderness - Gallatin National Forest,"MT, WY",579125,US Forest Service,National Forest,Utah-Wyoming Rocky Mountains,4,126,344,TRUE,344,TRUE
2810,Lake Chelan-Sawtooth Wilderness - Okanogan National Forest,WA,96235,US Forest Service,National Forest,Okanagan,2,127,87,TRUE,87,TRUE
6443,Siamese Ponds Wilderness,NY,114090,NYS Department of Environmental Conservation,State Forest,Northern Appalachian / Acadian,6,129,374,TRUE,408,TRUE
3327,Sky Lakes Wilderness - Rogue River National Forest,OR,69341,US Forest Service,National Forest,West Cascades,5,130,278,TRUE,278,TRUE
118,Arches National Park,UT,76940,National Park Service,National Park,Colorado Plateau,14,131,,FALSE,795,TRUE
900213,Gold Butte Part A ACEC - Las Vegas Field Office,NV,179397,Bureau of Land Management,Area of Critical Environmental Concern,Mojave Desert,3,132,88,TRUE,88,TRUE
900100,Charles M. Russell National Wildlife Refuge,MT,343798,U.S. Fish & Wildlife Service,National Wildlife Refuge / Wilderness Study Area,Northern Great Plains Steppe,1,133,28,TRUE,28,TRUE
1803,Wheeler Ridge - Inyo National Forest,CA,13058,US Forest Service,,Sierra Nevada,17,134,,FALSE,891,TRUE
3179,Mt. Hillers WSA - Richfield Field Office,UT,19268,Bureau of Land Management,Wilderness Study Area,Colorado Plateau,15,135,,FALSE,827,TRUE
1003,Galiuro Wilderness - Coronado National Forest,AZ,77314,US Forest Service,National Forest,Apache Highlands,13,136,,FALSE,892,TRUE
3576,Weminuche Wilderness - San Juan National Forest,CO,328624,US Forest Service,National Forest,Southern Rocky Mountains,6,137,400,TRUE,470,TRUE
900093,Carrizo Plain National Monument - Bakersfield Field Office,CA,211945,Bureau of Land Management,National Monument,California Central Coast,4,138,89,TRUE,89,TRUE
1837,Saddle Mountain Wilderness - Kaibab National Forest,AZ,40806,US Forest Service,National Forest,Colorado Plateau,16,139,,FALSE,471,TRUE
3979,Emigrant Wilderness - Stanislaus National Forest,CA,112536,US Forest Service,National Forest,Sierra Nevada,18,140,,FALSE,919,TRUE
3007,Lost Creek Wilderness - Pike National Forest,CO,114725,US Forest Service,National Forest,Southern Rocky Mountains,7,141,375,TRUE,409,TRUE
1554,Raggeds Wilderness - Gunnison National Forest,CO,48147,US Forest Service,National Forest,Southern Rocky Mountains,8,142,453,TRUE,599,TRUE
860,Apache Kid Wilderness - Cibola National Forest,NM,44509,US Forest Service,National Forest,Arizona-New Mexico Mountains,3,143,279,TRUE,279,TRUE
1001,Chiricahua Wilderness - Coronado National Forest,AZ,86640,US Forest Service,National Forest,Apache Highlands,14,144,,FALSE,713,TRUE
5737,Pharaoh Lake Wilderness,NY,46218,NYS Department of Environmental Conservation,Nature,Northern Appalachian / Acadian,7,146,401,TRUE,472,TRUE
1008,Mt. Wrightson Wilderness - Coronado National Forest,AZ,25139,US Forest Service,National Forest,Apache Highlands,15,147,,FALSE,828,TRUE
900165,Eagle Cap Wilderness - Wallowa National Forest,OR,206466,US Forest Service,National Forest / Wild and Scenic River,Middle Rockies - Blue Mountains,2,148,280,TRUE,280,TRUE
900523,Sheldon National Wildlife Refuge,"NV, OR",566036,U.S. Fish & Wildlife Service,National Wildlife Refuge / Wilderness Study Area,Columbia Plateau,2,149,152,TRUE,152,TRUE
900195,Frank Church-River Of No Return Wilderness - Payette National Forest,ID,783681,US Forest Service,National Forest / Wild and Scenic River,Middle Rockies - Blue Mountains,3,150,215,TRUE,215,TRUE
417,Blue Ridge Parkway,NC,49150,National Park Service,,Southern Blue Ridge,7,151,281,TRUE,281,TRUE
2320,Silver Peak Wilderness - Los Padres National Forest,CA,31232,US Forest Service,National Forest,California Central Coast,5,152,402,TRUE,473,TRUE
900311,Lassen Volcanic National Park,CA,106736,National Park Service,National Park,Klamath Mountains,2,153,153,TRUE,153,TRUE
2840,The Brothers Wilderness - Olympic National Forest,WA,16152,US Forest Service,National Forest,Pacific Northwest Coast,3,154,216,TRUE,216,TRUE
3571,South San Juan Wilderness - San Juan National Forest,CO,71803,US Forest Service,National Forest,Southern Rocky Mountains,9,155,471,TRUE,663,TRUE
3713,Mt. Shasta Wilderness - Shasta National Forest,CA,35164,US Forest Service,National Forest,Klamath Mountains,3,156,90,TRUE,90,TRUE
3115,Nine Mile Canyon ACEC - Price Field Office,UT,23622,Bureau of Land Management,Area of Critical Environmental Concern,Utah High Plateaus,13,157,,FALSE,796,TRUE
900002,Absaroka-Beartooth Wilderness - Custer National Forest,"MT, WY",329177,US Forest Service,National Forest / Wild and Scenic River,Utah-Wyoming Rocky Mountains,5,158,217,TRUE,217,TRUE
1234,Sawtooth Mountains Wilderness - El Centro Field Office,CA,33701,Bureau of Land Management,"National Public Lands
",California South Coast,1,159,29,TRUE,29,TRUE
1433,Hell Hole - Gila National Forest,"AZ, NM",19528,US Forest Service,,Apache Highlands,16,161,,FALSE,861,TRUE
4265,Sierra Ancha Wilderness - Tonto National Forest,AZ,20220,US Forest Service,National Forest,Apache Highlands,17,163,,FALSE,920,TRUE
900356,Mojave National Preserve - Mojave National Preserve,"CA, NV",1429058,National Park Service & National Park Service,,Mojave Desert,4,164,282,TRUE,282,TRUE
7491,Grafton Forest Wilderness Preserve,ME,6046,Northeast Wilderness Trust,Nature,Northern Appalachian / Acadian,8,165,472,TRUE,664,TRUE
5868,Blue Ridge Wilderness,NY,47319,NYS Department of Environmental Conservation,State Forest,Northern Appalachian / Acadian,9,166,483,TRUE,714,TRUE
528,Bryce Canyon National Park,UT,35915,National Park Service,National Park,Colorado Plateau,17,167,,FALSE,893,TRUE
3700,Sevilleta National Wildlife Refuge,NM,227456,U.S. Fish & Wildlife Service,National Wildlife Refuge,Arizona-New Mexico Mountains,4,168,91,TRUE,91,TRUE
4381,North Fork John Day Wilderness - Umatilla National Forest,OR,104337,US Forest Service,National Forest,Middle Rockies - Blue Mountains,4,169,154,TRUE,154,TRUE
2497,Elk Creek - Mendocino National Forest,CA,19463,US Forest Service,,California North Coast,5,170,345,TRUE,345,TRUE
900251,Hells Canyon NRA - Nezperce National Forest,ID,72832,US Forest Service,National Recreation Area,Middle Rockies - Blue Mountains,5,171,376,TRUE,410,TRUE
1327,Bmss Ra 1485 IRA - Flathead National Forest,MT,308591,US Forest Service,Inventoried Roadless Area,Canadian Rocky Mountains,4,173,218,TRUE,218,TRUE
5721,Moose River Plains Wild Forest,NY,67022,NYS Department of Environmental Conservation,Nature,Northern Appalachian / Acadian,10,174,429,TRUE,535,TRUE
900272,Isle Royale National Park,MI,506039,National Park Service,National Park,Great Lakes,1,175,30,TRUE,30,TRUE
1617,Henry W. Coe State Park,CA,87063,California Department of Parks and Recreation,State Park,California Central Coast,6,176,346,TRUE,346,TRUE
6502,Little Moose Wilderness,NY,12293,NYS Department of Environmental Conservation,Nature,Northern Appalachian / Acadian,11,178,,FALSE,762,TRUE
1295,Circleville Mountain IRA - Fishlake National Forest,UT,24142,US Forest Service,Inventoried Roadless Area,Utah High Plateaus,15,180,,FALSE,862,TRUE
1470,Roan and Carr Creeks ACEC - Grand Junction Field Office,CO,33065,Bureau of Land Management,Area of Critical Environmental Concern,Utah High Plateaus,16,181,,FALSE,894,TRUE
900407,Organ Mountains - Desert Peaks National Monument - Las Cruces District Office,NM,424418,Bureau of Land Management,National Monument,Chihuahuan Desert,3,182,219,TRUE,219,TRUE
377,Bitter Creek National Wildlife Refuge,CA,14774,U.S. Fish & Wildlife Service,National Wildlife Refuge,California Central Coast,7,183,283,TRUE,283,TRUE
2292,Dick Smith Wilderness - Los Padres National Forest,CA,70985,US Forest Service,National Forest,California Central Coast,8,184,430,TRUE,536,TRUE
900333,Lower San Francisco IRA - Gila National Forest,"AZ, NM",24993,US Forest Service,Inventoried Roadless Area,Apache Highlands,19,185,,FALSE,763,TRUE
1323,Tushar Mountain IRA - Fishlake National Forest,UT,38250,US Forest Service,Inventoried Roadless Area,Utah High Plateaus,17,186,,FALSE,975,TRUE
5645,Hoffman Notch Wilderness,NY,38482,NYS Department of Environmental Conservation,Nature,Northern Appalachian / Acadian,12,187,,FALSE,895,TRUE
874,Withington Wilderness - Cibola National Forest,NM,18827,US Forest Service,National Forest,Arizona-New Mexico Mountains,5,188,473,TRUE,665,TRUE
1771,Coyote North IRA - Inyo National Forest,CA,11902,US Forest Service,Inventoried Roadless Area,Sierra Nevada,20,189,,FALSE,947,TRUE
4666,Eagles Nest Wilderness - White River National Forest,CO,135080,US Forest Service,National Forest,Southern Rocky Mountains,10,190,,FALSE,715,TRUE
1178,Long Neck Mesa / Steep Creek / Oak Creek - Steep Creek / Oak IRA - Dixie National Forest,UT,55470,US Forest Service,Inventoried Roadless Area,Utah High Plateaus,19,192,,FALSE,921,TRUE
5687,Sun River Wildlife Management Area,MT,12047,"Montana Fish, Wildlife and Parks",State Conservation Area,Fescue-Mixed Grass Prairie,1,193,31,TRUE,31,TRUE
900539,South Pass Historical Landscape ACEC - Lander Field Office,WY,117780,Bureau of Land Management,Area of Critical Environmental Concern,Wyoming Basins,1,194,32,TRUE,32,TRUE
900606,Wenaha-Tucannon Wilderness - Umatilla National Forest,"OR, WA",168950,US Forest Service,National Forest / Wild and Scenic River,Middle Rockies - Blue Mountains,6,195,347,TRUE,347,TRUE
900390,NPS Wilderness Area,VA,23173,US National Park Service,,Central Appalachian Forest,2,196,155,TRUE,155,TRUE
3586,Trickle Mountain ACEC - San Luis Valley Field Office,CO,38812,Bureau of Land Management,Area of Critical Environmental Concern,Southern Rocky Mountains,11,198,156,TRUE,156,TRUE
3768,Fitzpatrick Wilderness - Shoshone National Forest,WY,198900,US Forest Service,National Forest,Utah-Wyoming Rocky Mountains,6,200,431,TRUE,537,TRUE
3084,Castle Creek Wilderness - Prescott National Forest,AZ,25457,US Forest Service,National Forest,Apache Highlands,20,201,,FALSE,948,TRUE
56,Mitchell Peak IRA - Apache National Forest,AZ,35381,US Forest Service,Inventoried Roadless Area,Apache Highlands,21,202,,FALSE,976,TRUE
1149,Dinosaur National Monument,"CO, UT",23377,National Park Service,,Utah-Wyoming Rocky Mountains,7,204,403,TRUE,474,TRUE
714,Cedar Breaks National Monument,UT,6116,National Park Service,,Utah High Plateaus,21,205,,FALSE,716,TRUE
5632,Lake George Wild Forest,NY,20582,NYS Department of Environmental Conservation,State Forest,Northern Appalachian / Acadian,13,206,,FALSE,863,TRUE
