place_id,name,states,acres,owner_name,designation,ecoregion,ecoregion_rank,national_rank,rank_top500,in_top500,rank_top1000,in_top1000
3031,Pinhook - Pinhook Purchase Unit,FL,15276,US Forest Service,Inventoried Roadless Area,South Atlantic Coastal Plain,22,4812,,FALSE,571,TRUE
5723,Pascagoula Wma,MS,34914,MDWFP,Conservation Area,East Gulf Coastal Plain,30,4905,,FALSE,572,TRUE
4894,Skiatook Wildlife Management Area,OK,7263,Department of Wildlife Conservation,State Conservation Area,Osage Plains/Flint Hills Prairie,3,5082,,FALSE,573,TRUE
6339,Catoosa Wildlife Management Area,TN,78323,Tennessee Wildlife Resources Agency,State Conservation Area,Cumberlands And Southern Ridge And Valley,35,5093,,FALSE,574,TRUE
5232,Yellow River State Forest,IA,5403,Iowa Department of Natural Resources,State Resource Management Area,Prairie-Forest Border,12,5115,,FALSE,575,TRUE
5719,Fairmount Wma,MD,2815,MD Department of Natural Resources,Wildlife Management Area,Chesapeake Bay Lowlands,13,5121,,FALSE,576,TRUE
6467,Cimarron Bluff Wildlife Management Area,OK,3631,Department of Wildlife Conservation,State Conservation Area,Central Mixed-Grass Prairie,12,5131,,FALSE,577,TRUE
5032,Pennyrile State Forest,KY,13767,Kentucky Division of Forestry,State Resource Management Area,Interior Low Plateau,18,5138,,FALSE,578,TRUE
7214,Capital District Wma,NY,5523,NYS Department of Environmental Conservation,Wildlife Management Area,Lower New England / Northern Piedmont,17,5165,,FALSE,579,TRUE
4954,Battle Mountain Game Production Area,SD,3066,State Fish and Wildlife,State Conservation Area,Black Hills,9,5205,,FALSE,580,TRUE
3073,Pond Creek National Wildlife Refuge,AR,24744,U.S. Fish & Wildlife Service,National Wildlife Refuge,Upper West Gulf Coastal Plain,14,5287,,FALSE,581,TRUE
3731,Delamere - Sheyenne National Grassland,ND,5030,US Forest Service,Inventoried Roadless Area,Northern Tallgrass Prairie,17,5326,,FALSE,582,TRUE
5924,State-owned Submerged Lands - Millers Ferry Lock Recreation Area,AL,4788,Unknown & State of Alabama,,Upper East Gulf Coastal Plain,6,5429,,FALSE,583,TRUE
3160,Red River National Wildlife Refuge,LA,3098,U.S. Fish & Wildlife Service,National Wildlife Refuge,West Gulf Coastal Plain,12,5543,,FALSE,584,TRUE
5191,Withlacoochee State Forest,FL,47140,Trustees of the Internal Improvement Trust Fund,State Resource Management Area,Florida Peninsula,41,5835,,FALSE,585,TRUE
7119,Rathbun Wildlife Management Area - Rathbun Recreation Area,IA,7685,Unknown & Army Corps of Engineers,State Conservation Area,Central Tallgrass Prairie,22,5849,,FALSE,586,TRUE
2800,CEDAR CREEK WMA - Oconee National Forest,GA,36740,US Forest Service,National Forest,Piedmont,23,6035,,FALSE,587,TRUE
179,Attwater Prairie Chicken National Wildlife Refuge,TX,9280,U.S. Fish & Wildlife Service,National Wildlife Refuge,Gulf Coast Prairies And Marshes,16,6088,,FALSE,588,TRUE
6665,Pipestem Recreation Area,ND,7499,Unknown,Recreation Area,Dakota Mixed-Grass Prairie,14,6131,,FALSE,589,TRUE
7538,Keystone Wildlife Management Area,OK,11008,Department of Wildlife Conservation,State Conservation Area,Crosstimbers And Southern Tallgrass Prairie,17,6410,,FALSE,590,TRUE
7389,Sharonville State Game Area,MI,4241,Michigan Department of Natural Resources,State Conservation Area,North Central Tillplain,14,6506,,FALSE,591,TRUE
3890,Eagle Rock - Snoqualmie National Forest,WA,32526,US Forest Service,,North Cascades,19,96,,FALSE,592,TRUE
55,Lower San Francisco - Apache National Forest,AZ,59305,US Forest Service,Inventoried Roadless Area,Apache Highlands,12,133,422,TRUE,593,TRUE
4644,E. Douglas Creek/Soldier Creek ACEC - White River Field Office,CO,46345,Bureau of Land Management,Area of Critical Environmental Concern,Utah High Plateaus,21,150,,FALSE,594,TRUE
5868,Blue Ridge Wilderness,NY,47319,NYS Department of Environmental Conservation,State Forest,Northern Appalachian / Acadian,27,221,,FALSE,595,TRUE
137,Paiute (North) - Arizona Strip Field Office,AZ,51853,Bureau of Land Management,"National Public Lands
",Mojave Desert,3,304,423,TRUE,596,TRUE
190,Domeland Wilderness - Bakersfield Field Office,CA,37358,Bureau of Land Management,"National Public Lands
",Sierra Nevada,30,315,,FALSE,597,TRUE
4673,Flat Tops Wilderness - White River National Forest,CO,192661,US Forest Service,National Forest,Southern Rocky Mountains,20,344,,FALSE,598,TRUE
3793,Washakie Wilderness - Shoshone National Forest,WY,686755,US Forest Service,National Forest,Utah-Wyoming Rocky Mountains,19,546,424,TRUE,599,TRUE
1399,Dark Divide - Gifford Pinchot National Forest,WA,46049,US Forest Service,Inventoried Roadless Area,West Cascades,13,626,,FALSE,600,TRUE
295,Lee Metcalf Wilderness - Beaverhead National Forest,MT,101914,US Forest Service,National Forest,Middle Rockies - Blue Mountains,34,638,,FALSE,601,TRUE
5676,Stillwater State Forest,MT,80385,Montana State Trust Lands,State Resource Management Area,Canadian Rocky Mountains,15,650,,FALSE,602,TRUE
3625,Savanna Portage State Park,MN,15163,Minnesota Department of Natural Resources,State Park,Superior Mixed Forest,24,691,,FALSE,603,TRUE
6591,South Dakota Game Fish and Parks - Wildlife Division,SD,2962,South Dakota Game Fish and Parks - Wildlife Division,State Park,Black Hills,5,762,425,TRUE,604,TRUE
528,Bryce Canyon National Park,UT,35915,National Park Service,National Park,Colorado Plateau,37,812,,FALSE,605,TRUE
2309,Mono - Los Padres National Forest,CA,27917,US Forest Service,Inventoried Roadless Area,California Central Coast,20,834,,FALSE,606,TRUE
7080,Red Rim-Grizzly Wildlife Habitat Management Area - Rawlins Field Office,WY,26220,Bureau of Land Management & State of Wyoming,National Public Lands,Wyoming Basins,11,859,,FALSE,607,TRUE
1702,Mt. Moriah Wilderness - Humboldt National Forest,NV,69168,US Forest Service,National Forest,Great Basin,19,894,,FALSE,608,TRUE
1241,El Malpais National Mounument,NM,93815,National Park Service,Wilderness Study Area,Arizona-New Mexico Mountains,28,992,,FALSE,609,TRUE
3052,Woods Mountain - Pisgah National Forest,NC,9578,US Forest Service,Inventoried Roadless Area,Southern Blue Ridge,32,1040,,FALSE,610,TRUE
4602,Watoga State Park,WV,10167,WV Division of Natural Resources,State Park,Central Appalachian Forest,15,1105,426,TRUE,611,TRUE
2822,South Ridge - Okanogan National Forest,WA,6149,US Forest Service,Inventoried Roadless Area,Okanagan,17,1119,,FALSE,612,TRUE
2832,Lightning - Olympic National Forest,WA,7105,US Forest Service,Inventoried Roadless Area,Pacific Northwest Coast,11,1147,,FALSE,613,TRUE
1722,Santa Rosa - Humboldt National Forest,NV,54340,US Forest Service,Inventoried Roadless Area,Columbia Plateau,17,1146,427,TRUE,614,TRUE
112,King Range Wilderness - Arcata Field Office,CA,41755,Bureau of Land Management,"National Public Lands
",California North Coast,26,1353,,FALSE,615,TRUE
6407,Delaware Water Gap,"NJ, PA",30659,US National Park Service,National Park,High Allegheny Plateau,22,1724,,FALSE,616,TRUE
4984,Holey Land Wildlife Management Area,FL,34929,Trustees of the Internal Improvement Trust Fund,State Conservation Area,Tropical Florida,7,2014,428,TRUE,617,TRUE
213,Bighorn Mountain Wilderness - Barstow Field Office,CA,26531,Bureau of Land Management,"National Public Lands
",California South Coast,27,2085,,FALSE,618,TRUE
2345,Woolsey Peak - Lower Sonoran Field Office,AZ,64866,Bureau of Land Management,"National Public Lands
",Sonoran Desert,22,2148,,FALSE,619,TRUE
3921,Stallion - Socorro Field Office,NM,23799,Bureau of Land Management,Wilderness Study Area,Chihuahuan Desert,8,2195,429,TRUE,620,TRUE
1200,Eagle Lake Basin - Eagle Lake Field Office,CA,27550,Bureau of Land Management,Area of Critical Environmental Concern,East Cascades - Modoc Plateau,29,2347,,FALSE,621,TRUE
4639,Whiskeytown-Shasta-Trinity National Recreation Area,CA,42117,National Park Service,National Recreation Area,Klamath Mountains,32,2696,,FALSE,622,TRUE
2851,Mccormick Wilderness - Ottawa National Forest,MI,15754,US Forest Service,National Forest,Great Lakes,18,2913,,FALSE,623,TRUE
6086,State Game Land 331,PA,5260,PA Game Commission,State Land,Western Allegheny Plateau,3,3154,,FALSE,624,TRUE
2433,Irish Wilderness - Mark Twain National Forest,MO,16416,US Forest Service,National Forest,Ozarks,14,3531,,FALSE,625,TRUE
7410,Mount Kearsarge State Forest,NH,3893,NH Department of Resources & Economic Development,State Forest,Lower New England / Northern Piedmont,4,3895,,FALSE,626,TRUE
4960,Saxis Wildlife Management Area,VA,3415,VA Dept of Wildlife Resources,Wildlife Management Area,Chesapeake Bay Lowlands,6,3905,,FALSE,627,TRUE
1031,Coyote Creek State Park,NM,7306,State Park & Recreation,State Park,Southern Shortgrass Prairie,3,3998,,FALSE,628,TRUE
2868,Poteau Mountain Wilderness - Ouachita National Forest,AR,11141,US Forest Service,National Forest,Ouachita Mountains,13,4365,,FALSE,629,TRUE
7745,Wee Tee State Forest,SC,10401,South Carolina Forestry Commission,State Conservation Area,Mid-Atlantic Coastal Plain,25,4452,,FALSE,630,TRUE
5777,Calcasieu River,LA,8144,State Fish and Wildlife,State Conservation Area,West Gulf Coastal Plain,8,4465,,FALSE,631,TRUE
1059,Cumberland Gap National Historical Park,"KY, TN, VA",14183,National Park Service,Historic or Cultural Area,Cumberlands And Southern Ridge And Valley,20,4495,,FALSE,632,TRUE
3167,Sacramento River/Bend Area - Redding Field Office,CA,15648,Bureau of Land Management,Area of Critical Environmental Concern,Great Central Valley,19,4571,,FALSE,633,TRUE
2215,Bullion Butte - Little Missouri National Grassland,ND,19427,US Forest Service,Inventoried Roadless Area,Northern Great Plains Steppe,43,4594,,FALSE,634,TRUE
6731,Yellowwood State Forest,IN,8807,"Indiana DNR, Forestry Division",State Conservation Area,Interior Low Plateau,12,4676,,FALSE,635,TRUE
5714,CHICKASAWHATCHEE WMA - Chickasawhatchee Wildlife Management Area,GA,19538,Georgia Department of Natural Resources,State Conservation Area,East Gulf Coastal Plain,28,4735,,FALSE,636,TRUE
5133,Lower Wisconsin State Riverway,WI,3693,Wisconsin Department of Natural Resources,State Conservation Area,Prairie-Forest Border,9,4841,,FALSE,637,TRUE
5790,Pueblo Reservoir SWA- Tatsch Parcel,CO,3687,Unknown,State Conservation Area,Central Shortgrass Prairie,12,4854,,FALSE,638,TRUE
7636,TUCKAHOE WMA - Tuckahoe Wildlife Management Area,"GA, SC",11201,Georgia Department of Natural Resources,State Conservation Area,South Atlantic Coastal Plain,23,4872,,FALSE,639,TRUE
6459,Jay V. Wessels,ND,3094,State Fish and Wildlife,State Conservation Area,Northern Tallgrass Prairie,12,4895,,FALSE,640,TRUE
6747,Cottonwood/steverson Wildlife Management Area,NE,2907,Nebraska Game and Parks Commission,State Conservation Area,Central Mixed-Grass Prairie,11,4953,,FALSE,641,TRUE
6946,Camp Blanding - Dallas Pension - Belmore State Forest,FL,8734,Trustees of the Internal Improvement Trust Fund,State Resource Management Area,Florida Peninsula,16,5136,,FALSE,642,TRUE
5732,Dagmar,AR,9579,State Fish and Wildlife,State Conservation Area,Mississippi River Alluvial Plain,15,5189,,FALSE,643,TRUE
1984,Lacassine National Wildlife Refuge,LA,33203,U.S. Fish & Wildlife Service,National Wildlife Refuge,Gulf Coast Prairies And Marshes,6,5201,,FALSE,644,TRUE
2691,Neches River National Wildlife Refuge,TX,4368,U.S. Fish & Wildlife Service,National Wildlife Refuge,Upper West Gulf Coastal Plain,16,5384,,FALSE,645,TRUE
4088,Tewaukon National Wildlife Refuge,ND,4728,U.S. Fish & Wildlife Service,National Wildlife Refuge,Dakota Mixed-Grass Prairie,12,5460,,FALSE,646,TRUE
5558,Lauderdale Wildlife Management Area,"AL, TN",4802,"ADCNR, Division of Wildlife and Freshwater Fisheries",State Conservation Area,Upper East Gulf Coastal Plain,14,5579,,FALSE,647,TRUE
2240,Loess Bluffs National Wildlife Refuge,MO,7442,U.S. Fish & Wildlife Service,National Wildlife Refuge,Central Tallgrass Prairie,13,5719,,FALSE,648,TRUE
7540,Keystone Wildlife Management Area,OK,9687,Department of Wildlife Conservation,State Conservation Area,Osage Plains/Flint Hills Prairie,15,5825,,FALSE,649,TRUE
5322,Gus Engeling Wildlife Management Area,TX,9994,Texas Parks and Wildlife Department,State Conservation Area,Crosstimbers And Southern Tallgrass Prairie,7,6059,,FALSE,650,TRUE
3076,Potato Creek State Park,IN,3586,"Indiana DNR, State Parks and Reservoirs Division",State Park,North Central Tillplain,10,6195,,FALSE,651,TRUE
803,LAKE RUSSELL WMA - Chattahoochee National Forest,GA,17025,US Forest Service,National Forest,Piedmont,30,6215,,FALSE,652,TRUE
7382,Stillhouse Recreation Area,TX,15116,Unknown,Recreation Management Area,Edwards Plateau,13,6409,,FALSE,653,TRUE
2629,Mt. Baker Ma - Mt. Baker National Forest,WA,24835,US Forest Service,Inventoried Roadless Area,North Cascades,12,59,,FALSE,654,TRUE
2541,Flume Canyon - Moab Field Office,UT,42304,Bureau of Land Management,Wilderness Study Area,Utah High Plateaus,12,81,430,TRUE,655,TRUE
1017,Rincon Mountain Wilderness - Coronado National Forest,AZ,36907,US Forest Service,National Forest,Apache Highlands,9,99,431,TRUE,656,TRUE
1797,South Sierra Wilderness - Inyo National Forest,CA,29424,US Forest Service,National Forest,Sierra Nevada,13,100,432,TRUE,657,TRUE
5030,West Grand Lake Fee,ME,14518,Downeast Lakes Land Trust,Private Conservaed Land,Northern Appalachian / Acadian,12,147,433,TRUE,658,TRUE
3456,West Big Hole - Salmon National Forest,"ID, MT",81466,US Forest Service,Inventoried Roadless Area,Middle Rockies - Blue Mountains,8,278,434,TRUE,659,TRUE
1482,Kannah Creek - Grand Mesa National Forest,CO,34485,US Forest Service,Inventoried Roadless Area,Southern Rocky Mountains,29,411,,FALSE,660,TRUE
7573,Turtle Flambeau Scenic Waters Area,WI,32445,Wisconsin Department of Natural Resources,State Conservation Area,Superior Mixed Forest,17,511,435,TRUE,661,TRUE
3206,Piper Mountain Wilderness - Ridgecrest Field Office,CA,72834,Bureau of Land Management,"National Public Lands
",Mojave Desert,6,575,436,TRUE,662,TRUE
4776,Waldo Lake Wilderness - Willamette National Forest,OR,32920,US Forest Service,National Forest,West Cascades,11,591,437,TRUE,663,TRUE
3111,Mexican Mountain - Price Field Office,UT,75881,Bureau of Land Management,"National Public Lands
",Colorado Plateau,28,593,,FALSE,664,TRUE
2830,Jefferson Ridge - Olympic National Forest,WA,6428,US Forest Service,Inventoried Roadless Area,Pacific Northwest Coast,8,637,438,TRUE,665,TRUE
894,Pot Mountain - Clearwater National Forest,ID,50871,US Forest Service,Inventoried Roadless Area,Canadian Rocky Mountains,16,699,,FALSE,666,TRUE
869,Ryan Hill - Cibola National Forest,NM,34182,US Forest Service,Inventoried Roadless Area,Arizona-New Mexico Mountains,19,715,,FALSE,667,TRUE
831,Big Frog Wilderness - Cherokee National Forest,TN,8012,US Forest Service,National Forest,Southern Blue Ridge,23,763,,FALSE,668,TRUE
4586,Lakes - Wasatch National Forest,UT,121882,US Forest Service,Inventoried Roadless Area,Utah-Wyoming Rocky Mountains,28,771,,FALSE,669,TRUE
1784,Inyo Mountains Wilderness - Inyo National Forest,CA,69084,US Forest Service,National Forest,Great Basin,17,874,,FALSE,670,TRUE
3905,William O. Douglas Wilderness - Snoqualmie National Forest,WA,148011,US Forest Service,National Forest,East Cascades - Modoc Plateau,10,902,439,TRUE,671,TRUE
3930,Chopaka Mountain WSA - Spokane Wenatchee Field Office,WA,5476,Bureau of Land Management,Wilderness Study Area,Okanagan,14,906,,FALSE,672,TRUE
2315,Santa Lucia Wilderness - Los Padres National Forest,CA,16741,US Forest Service,National Forest,California Central Coast,24,960,,FALSE,673,TRUE
4497,Fifteenmile Creek WSA - Vale Malheur Field Office,OR,50383,Bureau of Land Management,Wilderness Study Area,Columbia Plateau,12,1045,440,TRUE,674,TRUE
1111,Del Norte Coast Redwoods State Park,CA,30709,California Department of Parks and Recreation,State Park,California North Coast,23,1261,,FALSE,675,TRUE
1209,Carrizo Gorge Wilderness - El Centro Field Office,CA,14675,Bureau of Land Management,"National Public Lands
",California South Coast,13,1267,441,TRUE,676,TRUE
3305,South Pass Historic Landscape ACEC - Rock Springs Field Office,WY,53853,Bureau of Land Management,Area of Critical Environmental Concern,Wyoming Basins,31,1786,,FALSE,677,TRUE
1218,Indian Pass Wilderness - El Centro Field Office,CA,31195,Bureau of Land Management,"National Public Lands
",Sonoran Desert,20,1866,,FALSE,678,TRUE
5240,Tioga State Forest,PA,144660,PA Bureau of Forestry,State Forest,High Allegheny Plateau,31,2137,,FALSE,679,TRUE
5304,Sandhill Wildlife Area,WI,9483,Wisconsin Department of Natural Resources,State Conservation Area,Prairie-Forest Border,4,2174,442,TRUE,680,TRUE
7501,Audubon of Kansas Unknown,NE,4377,Audubon of Kansas,Unknown,Dakota Mixed-Grass Prairie,6,2454,,FALSE,681,TRUE
4854,Michaux State Forest,PA,85527,PA Bureau of Forestry,State Forest,Central Appalachian Forest,55,2542,,FALSE,682,TRUE
1940,Siskiyou - Klamath National Forest,CA,47931,US Forest Service,Inventoried Roadless Area,Klamath Mountains,30,2628,,FALSE,683,TRUE
5855,Rotenberger Wildlife Management Area,FL,29787,Trustees of the Internal Improvement Trust Fund,State Conservation Area,Tropical Florida,10,2727,,FALSE,684,TRUE
2870,Upper Kiamichi River Wilderness - Ouachita National Forest,"AR, OK",10372,US Forest Service,National Forest,Ouachita Mountains,3,2902,,FALSE,685,TRUE
1623,Grand Island - Hiawatha National Forest,MI,12995,US Forest Service,National Recreation Area,Great Lakes,21,2979,,FALSE,686,TRUE
2895,Ozark National Scenic Riverway,MO,15479,National Park Service,,Ozarks,9,3117,,FALSE,687,TRUE
1251,Elephant Butte Lake State Park,NM,20396,State Park & Recreation,State Park,Chihuahuan Desert,17,3127,,FALSE,688,TRUE
5576,Bridgestone/Firestone Wildlife Management Area,TN,7731,Tennessee Wildlife Resources Agency,State Conservation Area,Interior Low Plateau,5,3246,,FALSE,689,TRUE
6678,Little River Wildlife Management Area,LA,4171,State Fish and Wildlife,State Conservation Area,West Gulf Coastal Plain,7,3398,,FALSE,690,TRUE
4154,Iceberg - Mill Creek - Toiyabe National Forest,CA,26766,US Forest Service,Inventoried Roadless Area,Sierra Nevada,7,50,443,TRUE,691,TRUE
2617,Glacier Peak H - Mt. Baker National Forest,WA,6366,US Forest Service,Inventoried Roadless Area,North Cascades,18,83,,FALSE,692,TRUE
56,Mitchell Peak - Apache National Forest,AZ,35381,US Forest Service,Inventoried Roadless Area,Apache Highlands,11,111,444,TRUE,693,TRUE
1323,Tushar Mountain - Fishlake National Forest,UT,38250,US Forest Service,Inventoried Roadless Area,Utah High Plateaus,15,113,,FALSE,694,TRUE
3046,Lost Cove - Pisgah National Forest,NC,5685,US Forest Service,,Southern Blue Ridge,8,195,445,TRUE,695,TRUE
7094,Nahmakanta Unit,ME,32500,Maine Bureau of Parks and Lands,State Land,Northern Appalachian / Acadian,22,198,,FALSE,696,TRUE
377,Bitter Creek National Wildlife Refuge,CA,14774,U.S. Fish & Wildlife Service,National Wildlife Refuge,California Central Coast,9,240,446,TRUE,697,TRUE
3221,Bennet Mountain / Blowout / Willow Creek / Lion Point / Greenie Mountain - Rio Grande National Forest,CO,52011,US Forest Service,Inventoried Roadless Area,Southern Rocky Mountains,12,280,,FALSE,698,TRUE
2807,Granite Mountain - Okanogan National Forest,WA,27425,US Forest Service,Inventoried Roadless Area,Okanagan,8,410,447,TRUE,699,TRUE
1438,Sawyers Peak - Gila National Forest,NM,59641,US Forest Service,Inventoried Roadless Area,Arizona-New Mexico Mountains,16,681,,FALSE,700,TRUE
670,Elkhorn Mountain - Caribou National Forest,ID,41715,US Forest Service,Inventoried Roadless Area,Utah-Wyoming Rocky Mountains,25,686,,FALSE,701,TRUE
411,Pahute Peak - Black Rock Field Office,NV,56896,Bureau of Land Management,"National Public Lands
",Great Basin,14,799,448,TRUE,702,TRUE
448,Peace Rock - Boise National Forest,ID,190517,US Forest Service,Inventoried Roadless Area,Middle Rockies - Blue Mountains,50,806,,FALSE,703,TRUE
2582,Grand Gulch ISA Complex - Monticello Field Office,UT,105219,Bureau of Land Management,Wilderness Study Area,Colorado Plateau,42,953,,FALSE,704,TRUE
976,Abercrombie - Hooknose - Colville National Forest,WA,33523,US Forest Service,Inventoried Roadless Area,Canadian Rocky Mountains,29,982,,FALSE,705,TRUE
2065,Green Mountain ACEC - Lander Field Office,WY,19185,Bureau of Land Management,Area of Critical Environmental Concern,Wyoming Basins,15,1026,,FALSE,706,TRUE
2655,Mount Hood Wilderness - Mt. Hood National Forest,OR,41897,US Forest Service,National Forest,West Cascades,23,1118,,FALSE,707,TRUE
251,Resting Spring Range Wilderness - Barstow Field Office,"CA, NV",76181,Bureau of Land Management,"National Public Lands
",Mojave Desert,24,1220,,FALSE,708,TRUE
406,High Rock Lake - Black Rock Field Office,NV,58398,Bureau of Land Management,"National Public Lands
",Columbia Plateau,24,1354,,FALSE,709,TRUE
2833,Moonlight Dome - Olympic National Forest,WA,4919,US Forest Service,Inventoried Roadless Area,Pacific Northwest Coast,13,1419,,FALSE,710,TRUE
2498,Grindstone - Mendocino National Forest,CA,26027,US Forest Service,Inventoried Roadless Area,California North Coast,27,1435,,FALSE,711,TRUE
7502,Savanna State Forest,MN,36751,Minnesota Department of Natural Resources,State Resource Management Area,Superior Mixed Forest,67,1454,,FALSE,712,TRUE
1077,Cuyamaca Rancho State Park,CA,23871,California Department of Parks and Recreation,State Park,California South Coast,15,1474,449,TRUE,713,TRUE
5059,Bluestone Lake Wildlife Management Area,"VA, WV",16731,Army Corps of Engineers,Wildlife Management Area,Central Appalachian Forest,36,1848,,FALSE,714,TRUE
5743,State Game Land 057,PA,45861,PA Game Commission,State Land,High Allegheny Plateau,26,1886,,FALSE,715,TRUE
1628,Wild and Scenic Rivers - Scenic - Hiawatha National Forest,MI,12591,US Forest Service,Wild and Scenic River,Great Lakes,13,2164,450,TRUE,716,TRUE
4874,JE Canyon Ranch - Lower Purgatoire Conservation Area,CO,3031,The Nature Conservancy,Private Conservation,Central Shortgrass Prairie,4,2185,451,TRUE,717,TRUE
1125,North Paulina - Deschutes National Forest,OR,17898,US Forest Service,,East Cascades - Modoc Plateau,28,2278,,FALSE,718,TRUE
5922,Big Bend Wildlife Management Area,FL,22595,Trustees of the Internal Improvement Trust Fund,State Conservation Area,East Gulf Coastal Plain,3,2399,,FALSE,719,TRUE
1936,Orleans Mtn. - Klamath National Forest,CA,44480,US Forest Service,Inventoried Roadless Area,Klamath Mountains,29,2438,,FALSE,720,TRUE
4311,IRONWOOD FOREST NM - Tucson Field Office,AZ,122951,Bureau of Land Management,National Monument,Sonoran Desert,35,2676,,FALSE,721,TRUE
2090,FLORIDA MOUNTAINS - Las Cruces District Office,NM,15520,Bureau of Land Management,,Chihuahuan Desert,15,2956,,FALSE,722,TRUE
1495,Great Dismal Swamp National Wildlife Refuge,"NC, VA",27618,U.S. Fish & Wildlife Service,National Wildlife Refuge,Mid-Atlantic Coastal Plain,13,3582,,FALSE,723,TRUE
6329,Peck Ranch Conservation Area,MO,18523,Unknown,State Conservation Area,Ozarks,26,3933,,FALSE,724,TRUE
1083,Clifty Wilderness - Daniel Boone National Forest,KY,11089,US Forest Service,National Forest,Cumberlands And Southern Ridge And Valley,15,3936,,FALSE,725,TRUE
3123,Turtle Canyon - Price Field Office,UT,29033,Bureau of Land Management,"National Public Lands
",Utah High Plateaus,10,58,452,TRUE,726,TRUE
2622,Henry M. Jackson Wilderness - Mt. Baker National Forest,WA,27680,US Forest Service,National Forest,North Cascades,13,66,,FALSE,727,TRUE
3179,Mt. Hillers - Richfield Field Office,UT,19268,Bureau of Land Management,Wilderness Study Area,Colorado Plateau,7,115,453,TRUE,728,TRUE
6,Allagash Wilderness Waterway State Park,ME,20714,Maine Bureau of Parks and Lands,State Park,Northern Appalachian / Acadian,19,186,,FALSE,729,TRUE
1549,Mount Lamborn - Gunnison National Forest,CO,22501,US Forest Service,Inventoried Roadless Area,Southern Rocky Mountains,7,194,454,TRUE,730,TRUE
1021,Tumacacori - Coronado National Forest,AZ,42768,US Forest Service,Inventoried Roadless Area,Apache Highlands,31,271,,FALSE,731,TRUE
3975,Carson-Iceberg Wilderness - Stanislaus National Forest,CA,80185,US Forest Service,National Forest,Sierra Nevada,28,279,,FALSE,732,TRUE
2370,Strawberry Mountain Wilderness - Malheur National Forest,OR,68670,US Forest Service,National Forest,Middle Rockies - Blue Mountains,10,324,455,TRUE,733,TRUE
2818,Pasayten Rim - Okanogan National Forest,WA,16831,US Forest Service,Inventoried Roadless Area,Okanagan,6,358,456,TRUE,734,TRUE
2212,White Mountain Wilderness - Lincoln National Forest,NM,46940,US Forest Service,National Forest,Arizona-New Mexico Mountains,10,375,457,TRUE,735,TRUE
1776,Glass Mountain - Inyo National Forest,CA,49890,US Forest Service,Inventoried Roadless Area,Great Basin,7,521,458,TRUE,736,TRUE
6679,East Fork ACEC - Kirk Inberg/Kevin Roy Wildlife Habitat Management Area,WY,16274,State of Wyoming,State Conservation Area,Wyoming Basins,8,550,459,TRUE,737,TRUE
5169,Spice Run Wilderness,WV,6000,USDA Forest Service,,Central Appalachian Forest,9,568,460,TRUE,738,TRUE
5381,Kabetogama State Forest,MN,14322,Minnesota Department of Natural Resources,State Resource Management Area,Superior Mixed Forest,19,574,461,TRUE,739,TRUE
1405,Mount Adams Wilderness - Gifford Pinchot National Forest,WA,42694,US Forest Service,National Forest,West Cascades,14,692,,FALSE,740,TRUE
888,Meadow Creek - Upper North Fork - Clearwater National Forest,"ID, MT",43199,US Forest Service,Inventoried Roadless Area,Canadian Rocky Mountains,18,729,,FALSE,741,TRUE
4236,Grapevine Mountains - Tonopah Field Office,"CA, NV",69579,Bureau of Land Management,Wilderness Study Area,Mojave Desert,14,893,,FALSE,742,TRUE
7806,San Felipe Valley Wildlife Area,CA,14328,California Department of Fish and Wildlife,State Conservation Area,California South Coast,11,988,462,TRUE,743,TRUE
663,Bear Creek - Caribou National Forest,ID,115537,US Forest Service,Inventoried Roadless Area,Utah-Wyoming Rocky Mountains,37,1006,,FALSE,744,TRUE
3077,Prairie Creek Redwoods State Park,CA,12886,California Department of Parks and Recreation,State Park,California North Coast,19,1066,,FALSE,745,TRUE
2296,Garcia Wilderness - Los Padres National Forest,CA,13915,US Forest Service,National Forest,California Central Coast,25,1075,,FALSE,746,TRUE
5668,Clear Creek State Forest,PA,16114,PA Bureau of Forestry,State Forest,High Allegheny Plateau,9,1103,463,TRUE,747,TRUE
850,Upper Bald River - Cherokee National Forest,"NC, TN",9019,US Forest Service,,Southern Blue Ridge,38,1110,,FALSE,748,TRUE
2143,Caribou Wilderness - Lassen National Forest,CA,20808,US Forest Service,National Forest,Klamath Mountains,11,1327,464,TRUE,749,TRUE
2829,Green Mountain - Olympic National Forest,WA,4617,US Forest Service,Inventoried Roadless Area,Pacific Northwest Coast,12,1330,,FALSE,750,TRUE
2036,Diablo Mountain WSA - Lakeview District Lakeview Field Office,OR,117126,Bureau of Land Management,Wilderness Study Area,Columbia Plateau,43,2042,,FALSE,751,TRUE
2991,Beaver Basin Wilderness,MI,10771,National Park Service,,Great Lakes,12,2095,465,TRUE,752,TRUE
2432,Hercules-Glades Wilderness - Mark Twain National Forest,MO,12423,US Forest Service,National Forest,Ozarks,4,2348,,FALSE,753,TRUE
1369,Crane Mountain - Fremont National Forest,"CA, OR",23066,US Forest Service,Inventoried Roadless Area,East Cascades - Modoc Plateau,30,2392,,FALSE,754,TRUE
4867,Elephant Mountain Wildlife Management Area,TX,23070,Texas Parks and Wildlife Department,State Conservation Area,Chihuahuan Desert,10,2522,,FALSE,755,TRUE
